W_S,W_S_max,WTO,S,b,c_root,S_vert,S_orizz,CL_crociera,CD,Cd0,Cdi,E_crociera,P_curr,P_tot,P_ice,P_em,phi_ice_cl,phi_ice_cr,phi_ice_de,Hp,E_batt_inst,OEW,W_wing,W_fus,W_tail,W_LG,W_propuls,W_fuelsys,W_hydr,W_battery,Wbatt/MTOW,W_fuel,V_fuel,W_block_fuel,W_payload,ADP,flight_cost,electricity_cost,maintenance_cost,DOC,PREE,CO2
320,398.7697181,27520.88837,85.95570025,30.74919028,4.115293809,17.19114005,25.78671007,0.602288146,0.028280078,0.017482842,0.010797236,21.29725873,5321470.074,6388319.416,3832991.65,2689818.702,0.3,0.15,0.1,0.4,3194291.006,22908.62533,3810.350153,2185.311504,1340.853594,1086.506405,1963.193005,196.3678589,971.7923964,7411.502962,0.269304641,892.263037,1115.328796,370.1939174,3720,31.37092095,1723.537249,1597.145503,637.536859,0.265156923,0.46525886,1169.812779
300,398.7697181,27929.10104,93.04251394,31.991681,4.264335404,18.60850279,27.91275418,0.564645137,0.02634219,0.016852432,0.009489758,21.43501086,4834793.307,5804073.598,3482444.159,2443820.462,0.3,0.12,0.4,0.4,3232202.272,23323.22413,4085.471682,2185.311504,1451.403326,1102.580929,1793.813974,203.9467707,1050.231151,7499.465974,0.268517986,885.8769134,1107.346142,370.2997029,3720,31.63688209,1726.244532,1616.101136,640.6952245,0.265815656,0.465125947,1170.147061
300,398.7697181,28123.05451,93.68572675,32.10207149,4.277583608,18.73714535,28.10571803,0.564645137,0.026310602,0.016820844,0.009489758,21.46074545,4868216.748,5844197.777,3798728.555,2153125.497,0.2,0.12,0.4,0.35,3261470.465,23513.96633,4115.960767,2185.311504,1461.437032,1110.203378,1859.950525,204.6194939,1057.350403,7567.375034,0.269080837,889.0881854,1111.360232,370.389664,3720,31.94500374,1727.539706,1630.735233,643.2454113,0.266247504,0.465012976,1170.431338
290,398.7697181,28422.92655,97.93044645,32.821257,4.363918555,19.58608929,29.37913394,0.545823633,0.025373063,0.016505411,0.008867652,21.51193348,4643118.199,5573971.427,3623081.427,2053568.42,0.2,0.15,0.3,0.35,3296797.792,23815.4883,4282.511836,2185.311504,1527.651927,1121.821359,1778.810879,208.9997581,1104.332098,7649.342704,0.269125795,887.4382508,1109.297813,370.4090086,3720,32.16820127,1729.506691,1648.398896,646.2377571,0.266804454,0.464988691,1170.492467
330,398.7697181,27745.40478,84.15192387,30.4248445,4.076410502,16.83038477,25.24557716,0.621109651,0.029207934,0.017725326,0.011482607,21.26510066,5665199.582,6800959.882,4420623.923,2505616.799,0.3,0.1,0.2,0.35,3250126.584,23121.29311,3752.609477,2185.311504,1312.715844,1096.94719,2145.768399,194.3872259,951.8277158,7541.054575,0.271794722,904.1116655,1130.139582,370.737924,3720,31.8048382,1725.160577,1625.063292,642.0397544,0.26584492,0.464576157,1171.53184
300,398.7697181,27566.75129,91.84047401,31.78435486,4.239456478,18.3680948,27.5521422,0.564645137,0.026402291,0.016912533,0.009489758,21.38621727,4772331.382,5729089.294,2864544.647,3015310.154,0.2,0.2,0.4,0.5,3179391.406,22966.21542,4028.577092,2185.311504,1432.652277,1088.33606,1665.212398,202.6830422,1036.92665,7376.9324,0.26760253,880.5358728,1100.669841,370.7751436,3720,31.04745739,1723.998272,1589.695703,635.9447597,0.265029899,0.464529521,1171.649454
310,398.7697181,27277.729,87.93915744,31.10194097,4.157593623,17.58783149,26.38174723,0.583466642,0.027374414,0.017241461,0.010132953,21.31430624,4994319.449,5995581.572,2997790.786,3155569.248,0.3,0.2,0.2,0.5,3142476.261,22675.21907,3875.050532,2185.311504,1371.79425,1076.84087,1737.639016,198.5209048,993.7458325,7291.280621,0.267297935,882.5099334,1103.137417,371.0695712,3720,30.81682656,1722.179906,1571.23813,633.0977499,0.264505961,0.464160937,1172.579845
300,398.7697181,28271.90695,94.17926945,32.18651836,4.287718934,18.83585389,28.25378083,0.564645137,0.026286628,0.01679687,0.009489758,21.48031813,4893862.841,5874985.403,4112489.782,1855258.548,0.2,0.12,0.3,0.3,3277900.086,23659.59429,4139.365452,2185.311504,1469.13598,1116.052149,1923.946843,205.134047,1062.813066,7605.4956,0.269012473,892.31266,1115.390825,371.1985013,3720,32.20760826,1728.736259,1638.950043,645.0997643,0.266590131,0.463999718,1172.987264
320,398.7697181,27751.26263,86.67108464,30.87688344,4.130604698,17.33421693,26.00132539,0.602288146,0.028239419,0.017442183,0.010797236,21.32792251,5365759.127,6441487.548,4186966.906,2373179.623,0.1,0.12,0.4,0.35,3231391.473,23134.07748,3844.531623,2185.311504,1352.01313,1095.549304,2038.634447,197.1473706,979.7104626,7497.584731,0.270170941,897.1851502,1121.481438,371.2746763,3720,31.72716228,1725.346606,1615.695737,640.6038262,0.265704552,0.463904519,1173.227977
280,398.7697181,28997.978,103.5056483,33.74258632,4.47457712,20.70112966,31.05169449,0.527002128,0.024423707,0.016157073,0.008266634,21.57748344,4464420.339,5359448.186,3751613.73,1692457.322,0.3,0.12,0.3,0.3,3372463.642,24386.19898,4508.50485,2185.311504,1614.621487,1144.801728,1764.192757,214.6050425,1166.039927,7824.905189,0.269843131,891.7790187,1114.723773,371.7509611,3720,32.76845922,1733.628984,1686.231821,652.9557034,0.268021851,0.463310167,1174.733037
310,398.7697181,28043.91752,90.41166775,31.53614347,4.209676154,18.08233355,27.12350032,0.583466642,0.027242202,0.017109249,0.010132953,21.41774885,5134740.471,6164154.226,4314907.959,1946575.019,0.1,0.15,0.2,0.3,3253632.239,23428.09272,3992.627243,2185.311504,1410.363819,1107.118235,2013.248083,201.1696258,1021.11224,7549.188515,0.269191653,895.8247991,1119.780999,371.7892331,3720,32.06168748,1727.406368,1626.81612,643.1393442,0.266220618,0.463262474,1174.853977
310,398.7697181,27861.13781,89.82495028,31.4336516,4.197380764,17.96499006,26.94748508,0.583466642,0.02727298,0.017140027,0.010132953,21.3935788,5101419.086,6124152.565,3980699.167,2256266.734,0.1,0.15,0.3,0.35,3228509.652,23248.26244,3964.672811,2185.311504,1401.211404,1099.933525,1943.810433,200.5445507,1014.618293,7490.89823,0.268865481,892.875365,1116.094206,371.8220422,3720,31.75815492,1726.217677,1614.254826,640.772662,0.265821337,0.463221596,1174.957653
320,398.7697181,27091.89117,84.59238296,30.50436383,4.085942522,16.91847659,25.37771489,0.602288146,0.028359286,0.01756205,0.010797236,21.2377754,5237067.851,6286996.22,3143498.11,3308945.379,0.3,0.15,0.4,0.5,3127419.023,22485.14177,3745.278055,2185.311504,1319.586722,1069.273245,1816.632433,194.8729001,956.7028351,7256.344305,0.267841926,886.7494038,1108.436755,371.9007386,3720,30.68885408,1721.185627,1563.709511,631.7844765,0.264246815,0.463123576,1175.206334
330,398.7697181,28222.78909,83.50540151,30.30774516,4.062374876,16.7010803,25.05162045,0.621109651,0.02924676,0.017764153,0.011482607,21.23687022,5621674.989,6748709.47,4049225.682,2841561.882,0.3,0.12,0.2,0.4,3213910.766,23601.0743,4422.06691,2185.311504,1302.630511,1088.51936,2067.268416,193.6719254,944.6718329,7457.025398,0.264220002,901.7147892,1127.143486,371.9157829,3720,32.12651531,1728.612148,1606.955383,649.0934782,0.267024701,0.463104842,1175.253874
330,398.7697181,27544.99776,84.10774835,30.41685769,4.075453154,16.82154967,25.23232451,0.621109651,0.029210569,0.017727962,0.011482607,21.26318189,5662225.637,6797389.721,3398694.86,3577573.537,0.2,0.15,0.4,0.5,3247423.374,22919.75148,3750.460637,2185.311504,1312.026734,1096.371334,1954.499329,194.3384424,951.3387693,7534.782495,0.273544495,905.2462831,1131.557854,372.0831146,3720,31.21233847,1724.215101,1623.711687,640.4286602,0.265557808,0.462896577,1175.782642
310,398.7697181,27617.45734,89.00845331,31.29046159,4.180204587,17.80169066,26.70253599,0.583466642,0.027316421,0.017183468,0.010132953,21.35955678,5055047.859,6068484.824,3641090.895,2555151.505,0.2,0.15,0.3,0.4,3187882.4,23008.29426,3925.815325,2185.311504,1388.474577,1089.935031,1870.574809,199.6711164,1005.581086,7396.633494,0.267824565,889.1630805,1111.453851,372.2502228,3720,31.39312004,1724.736814,1593.9412,637.4622832,0.265283263,0.462688776,1176.310704
300,398.7697181,28041.1479,93.41410496,32.05550116,4.271994478,18.68282099,28.02423149,0.564645137,0.026323894,0.016834136,0.009489758,21.44990947,4854102.392,5827253.772,3787714.952,2146882.969,0.3,0.1,0.4,0.35,3238320.672,23431.18321,4103.040539,2185.311504,1457.199907,1106.9845,1854.868537,204.3357052,1054.34402,7513.662094,0.267951302,889.9646913,1112.455864,372.5224473,3720,31.86054757,1727.589855,1619.160336,641.9831772,0.266111382,0.462350662,1177.170933
320,398.7697181,27878.84089,87.06710736,30.9473453,4.139053991,17.41342147,26.12013221,0.602288146,0.028217171,0.017419935,0.010797236,21.34473849,5390276.676,6470920.38,4529644.266,2043448.541,0.2,0.1,0.3,0.3,3239794.49,23258.09123,3863.459909,2185.311504,1358.19083,1100.555277,2107.760887,197.5774491,984.0937484,7517.081698,0.269633939,900.7496583,1125.937073,372.6907956,3720,31.97951589,1726.572631,1619.897245,642.1015391,0.266010437,0.462141813,1177.702914
330,398.7697181,27663.17619,83.90208124,30.37964604,4.070992817,16.78041625,25.17062437,0.621109651,0.029222874,0.017740266,0.011482607,21.25422916,5648379.902,6780768.19,4407499.324,2498177.754,0.3,0.12,0.1,0.35,3226636.566,23038.23614,3740.555605,2185.311504,1308.818459,1093.690332,2139.758248,194.1111459,949.0623906,7486.552232,0.270632417,904.9400471,1131.175059,372.9021571,3720,31.71911222,1725.216177,1613.318283,640.760114,0.265707456,0.46187987,1178.370817
320,398.7697181,27477.52935,85.82096628,30.72508143,4.11240324,17.16419326,25.74628988,0.602288146,0.028287805,0.017490569,0.010797236,21.29144175,5313128.768,6378305.844,3826983.506,2685602.461,0.2,0.12,0.4,0.4,3181065.373,22862.95333,3803.861319,2185.311504,1338.751831,1084.803285,1960.296975,196.2206688,970.3011247,7380.816397,0.268612811,894.5760234,1118.220029,373.1446231,3720,31.32415834,1724.063848,1590.532687,636.835834,0.265137334,0.461579745,1179.137009
300,398.7697181,27440.25735,91.38566798,31.70555705,4.23000177,18.2771336,27.41570039,0.564645137,0.026425403,0.016935645,0.009489758,21.36751283,4748698.173,5700718.095,2850359.047,3000377.945,0.3,0.2,0.3,0.5,3145233.629,22839.16303,4007.036481,2185.311504,1425.557595,1082.946347,1657.490683,202.2026457,1031.892735,7297.678363,0.265947883,881.0943227,1101.367903,373.4635626,3720,30.91827844,1723.906667,1572.616815,633.9845973,0.264799479,0.461185554,1180.144858
300,398.7697181,28182.80421,93.88383245,32.13599472,4.281655009,18.77676649,28.16514973,0.564645137,0.026300952,0.016811194,0.009489758,21.46861982,4878510.968,5856555.784,4099589.049,1849438.669,0.3,0.1,0.3,0.3,3252798.688,23569.55191,4125.300373,2185.311504,1464.527353,1112.551047,1918.248202,204.8262026,1059.54309,7547.254482,0.267796434,893.2523068,1116.565384,373.5047441,3720,32.11550577,1728.787433,1626.399344,643.7290217,0.266441939,0.461134705,1180.274992
300,398.7697181,27811.94271,92.65389725,31.92480023,4.256309387,18.53077945,27.79616918,0.564645137,0.026361467,0.016871709,0.009489758,21.41933675,4814599.513,5779831.349,3467898.809,2433613.199,0.2,0.2,0.1,0.4,3198910.404,23204.63451,4067.006821,2185.311504,1445.341156,1097.975595,1786.767171,203.5391474,1045.929837,7422.221046,0.266871722,887.3081993,1109.135249,373.5238782,3720,31.51616571,1726.363101,1599.455202,638.8835243,0.265625512,0.461111083,1180.335455
320,398.7697181,27661.60105,86.39263584,30.82724435,4.124652604,17.27852717,25.91779075,0.602288146,0.028255173,0.017457937,0.010797236,21.31603145,5348520.516,6420792.936,4173515.408,2365555.292,0.2,0.1,0.4,0.35,3205761.811,23043.49534,3831.17168,2185.311504,1347.669508,1092.029539,2032.457882,196.8443622,976.6285167,7438.117915,0.268896869,898.1057104,1122.632138,373.6151444,3720,31.63398664,1725.401904,1602.880906,639.2125086,0.265554512,0.460998443,1180.623856
290,398.7697181,28277.41507,97.431947,32.73761471,4.3538756,19.4863894,29.2295841,0.545823633,0.025395584,0.016527932,0.008867652,21.49285608,4619483.139,5545598.006,3604638.704,2043115.055,0.3,0.15,0.2,0.35,3255893.557,23668.33142,4258.895822,2185.311504,1519.875656,1116.110762,1770.279816,208.490546,1098.814573,7554.435302,0.26715438,889.0836545,1111.354568,374.2453594,3720,32.01877299,1729.610147,1627.946779,644.0036642,0.266565176,0.460222139,1182.615336
300,398.7697181,27971.27337,93.18236467,32.01571507,4.267219699,18.63647293,27.9547094,0.564645137,0.026335289,0.016845531,0.009489758,21.44062819,4842060.408,5812797.609,3778318.446,2141557.014,0.3,0.12,0.3,0.35,3218546.142,23360.50431,4092.021423,2185.311504,1453.584907,1104.238242,1850.53213,204.0932437,1051.779056,7467.780556,0.266980357,890.7690587,1113.461323,374.3971567,3720,31.7884032,1727.647641,1609.273071,640.905015,0.26599679,0.460035545,1183.095015
280,398.7697181,28550.63005,101.8795603,33.47648672,4.442610263,20.37591206,30.56386808,0.527002128,0.024490729,0.016224095,0.008266634,21.51843366,4394283.68,5275250.516,3165150.31,2221158.112,0.3,0.15,0.4,0.4,3296155.748,23943.20618,4431.910406,2185.311504,1589.25556,1126.816282,1639.728251,212.9868164,1148.041949,7647.85301,0.267869851,887.4238739,1109.279842,374.4623654,3720,32.11223195,1731.455786,1648.077874,646.9063734,0.267098432,0.459955435,1183.301075
320,398.7697181,27795.3468,86.80787073,30.9012391,4.133525206,17.36157415,26.04236122,0.602288146,0.028231714,0.017434478,0.010797236,21.33374344,5374227.479,6451653.636,4516157.545,2037364.306,0.2,0.12,0.2,0.3,3215980.721,23173.68158,3851.010682,2185.311504,1354.146905,1097.278365,2101.831422,197.2960353,981.2244478,7461.828179,0.26845602,901.6652109,1127.081514,374.9265581,3720,31.89243015,1726.639989,1607.990361,640.8071689,0.265872639,0.459385969,1184.767924
290,398.7697181,28112.72242,96.867635,32.64267123,4.342476359,19.373527,29.0602905,0.545823633,0.02542133,0.016553678,0.008867652,21.47108848,4592727.749,5513478.69,3308087.214,2321464.712,0.1,0.2,0.3,0.4,3233289.915,23505.45062,4232.255001,2185.311504,1511.072752,1109.646247,1709.23874,207.9124631,1092.568616,7501.98956,0.266853898,887.2717979,1109.089747,375.0178666,3720,31.74517612,1728.744772,1616.644957,641.8693574,0.266228301,0.459274118,1185.056459
320,398.7697181,27396.33204,85.56868724,30.67988852,4.106984911,17.11373745,25.67060617,0.602288146,0.028302331,0.017505095,0.010797236,21.28051387,5297510.311,6359556.196,3815733.718,2677707.872,0.3,0.1,0.4,0.4,3157772.5,22780.90901,3791.777148,2185.311504,1334.81644,1081.614324,1954.873748,195.944742,967.5088326,7326.771477,0.26743622,895.4230246,1119.278781,375.278098,3720,31.23993778,1724.116982,1578.88625,635.5724557,0.26500142,0.458955641,1185.87879
330,398.7697181,27405.37711,83.67192646,30.33794968,4.065995087,16.73438529,25.10157794,0.621109651,0.029236708,0.0177541,0.011482607,21.24417217,5632885.631,6762167.624,3381083.812,3559035.592,0.3,0.15,0.3,0.5,3207811.49,22779.03116,3729.446102,2185.311504,1305.228193,1090.690118,1945.004068,193.8564412,946.5149757,7442.873649,0.271584427,906.3459558,1132.932445,375.5220853,3720,31.06851892,1724.243524,1603.905745,638.2477929,0.265316081,0.458657444,1186.64979
300,398.7697181,28106.82515,93.63188575,32.09284567,4.276476358,18.72637715,28.08956573,0.564645137,0.026313231,0.016823473,0.009489758,21.45860117,4865418.994,5840839.128,4088587.39,1844475.514,0.3,0.12,0.2,0.3,3231366.805,23492.71032,4113.310665,2185.311504,1460.597147,1109.56533,1913.387742,204.5632753,1056.754476,7497.527496,0.266751134,894.1148334,1117.643542,375.5311013,3720,32.0368624,1728.847296,1615.683403,642.5586604,0.266317226,0.458646433,1186.67828
320,398.7697181,27585.21695,86.15538609,30.78488667,4.119573786,17.23107722,25.84661583,0.602288146,0.028268668,0.017471432,0.010797236,21.30585543,5333832.514,6403160.281,4162054.183,2359059.051,0.2,0.12,0.3,0.35,3183899.057,22966.26235,3819.793264,2185.311504,1343.968565,1089.030556,2027.194411,196.5857843,974.0025729,7387.391206,0.267802541,898.9546007,1123.693251,375.6722464,3720,31.55449689,1725.466174,1591.949528,638.0256289,0.265428439,0.458474113,1187.124299
310,398.7697181,27702.92006,89.31696341,31.34464225,4.186703546,17.86339268,26.79508902,0.583466642,0.027299922,0.017166969,0.010132953,21.3724652,5072569.041,6089518.656,3958187.127,2243506.873,0.2,0.15,0.2,0.35,3183513.359,23088.33134,3940.418649,2185.311504,1393.287136,1093.712921,1933.446605,200.0016296,1008.995758,7386.496297,0.266632409,894.5887147,1118.235893,376.0023457,3720,31.59418498,1726.329509,1591.75668,638.3232354,0.265558817,0.45807161,1188.167412
290,398.7697181,27729.08988,95.5623158,32.42199059,4.315983391,19.11246316,28.66869474,0.545823633,0.025481932,0.01661428,0.008867652,21.42002557,4530839.424,5439182.982,2719591.491,2862727.885,0.3,0.2,0.4,0.5,3172326.411,23126.81208,4170.746459,2185.311504,1490.710613,1094.69308,1586.205053,206.5685175,1078.120993,7360.53996,0.265444701,882.2778049,1102.847256,376.0261396,3720,31.14615698,1726.507754,1586.163206,636.773488,0.265404792,0.458042625,1188.242601
310,398.7697181,27474.35507,88.55011099,31.20979367,4.170528971,17.7100222,26.5650333,0.583466642,0.027341124,0.017208171,0.010132953,21.34025822,5029017.271,6037235.619,3622341.372,2541993.945,0.3,0.15,0.2,0.4,3146969.964,22863.58366,3903.963641,2185.311504,1381.324732,1084.322357,1861.512178,199.1789786,1000.50803,7301.707066,0.265764457,890.7714161,1113.46427,376.0833081,3720,31.2450947,1724.851104,1573.484982,635.2414076,0.265046686,0.457972998,1188.423254
280,398.7697181,28889.72517,103.1208694,33.67980943,4.467035212,20.62417388,30.93626082,0.527002128,0.024439395,0.016172761,0.008266634,21.56363232,4447824.002,5339524.612,3737667.228,1686165.667,0.1,0.15,0.4,0.3,3341700.237,24275.06547,4490.287236,2185.311504,1608.619184,1140.545856,1758.003982,214.2233295,1161.781092,7753.526888,0.268383546,894.6597033,1118.324629,376.1907682,3720,32.65607218,1734.144184,1670.850119,651.2812595,0.267891664,0.457842176,1188.762828
320,398.7697181,27336.10915,85.34840612,30.64037316,4.102247442,17.06968122,25.60452184,0.602288146,0.028315078,0.017517842,0.010797236,21.27093341,5283872.829,6343184.668,3805910.801,2670814.597,0.1,0.2,0.1,0.4,3142385.873,22720.78401,3781.245343,2185.311504,1331.380197,1078.829836,1950.1377,195.7034649,965.0707022,7291.070902,0.26671941,895.3251402,1119.156425,376.3257959,3720,31.17757181,1724.009209,1571.192937,634.6339276,0.264883917,0.4576779,1189.189515
330,398.7697181,27800.66392,84.31966192,30.45515196,4.0800434,16.86393238,25.29589857,0.621109651,0.029197949,0.017715341,0.011482607,21.27237294,5676491.89,6814516.075,4770161.252,2151952.445,0.1,0.15,0.1,0.3,3235399.38,23169.73366,3760.577954,2185.311504,1315.332449,1099.133763,2213.36418,194.5723391,953.6842854,7506.884014,0.27002535,910.9302649,1138.662831,376.4685436,3720,31.9859725,1727.098891,1617.69969,642.3591334,0.266098466,0.45750436,1189.640598
330,398.7697181,27942.93098,84.63036241,30.51121083,4.086763304,16.92607248,25.38910872,0.621109651,0.029179548,0.01769694,0.011482607,21.28578734,5697408.587,6839626.155,5129719.616,1799901.62,0.1,0.1,0.3,0.25,3252952.13,23309.95855,3775.528517,2185.311504,1320.179177,1103.183943,2284.867217,194.9147164,957.1232018,7547.610501,0.270108047,912.972428,1141.215535,376.7700574,3720,32.25913908,1728.114449,1626.476065,644.0389318,0.266401165,0.457138238,1190.593381
320,398.7697181,27313.16042,85.27735151,30.62761608,4.100718036,17.0554703,25.58320545,0.602288146,0.028319203,0.017521967,0.010797236,21.26783538,5279473.877,6337903.814,3802742.288,2668591.08,0.3,0.12,0.3,0.4,3135839.152,22697.7091,3777.846423,2185.311504,1330.27179,1077.931662,1948.609889,195.6255685,964.2842507,7275.880975,0.26638737,895.4513223,1119.314153,376.8173384,3720,31.15386334,1723.993489,1567.919576,634.2782981,0.264842213,0.457080878,1190.742789
